Host,Port,Type,Country,Country code,City
138.255.15.122, 63253, socks4, Brazil, BR, 
58.22.177.8, 9999, https, China, CN, Fuzhou
125.108.104.135, 9000, https, China, CN, Wenzhou
47.100.106.114, 54333, socks5, China, CN, 
125.108.115.119, 9000, https, China, CN, Wenzhou
125.110.76.181, 9000, https, China, CN, Wenzhou
47.100.106.114, 53127, socks5, China, CN, 
106.14.222.35, 54710, socks5, China, CN, 
106.14.222.35, 55574, socks5, China, CN, 
186.251.252.9, 31337, socks4, Brazil, BR, Carazinho
106.14.222.35, 60153, socks5, China, CN, 
47.100.106.114, 57075, socks5, China, CN, 
106.14.222.35, 61251, socks5, China, CN, 
106.14.222.35, 51625, socks5, China, CN, 
110.244.8.149, 9999, https, China, CN, 
106.15.248.236, 1080, https, China, CN, 
183.166.96.112, 9999, https, China, CN, 
106.14.222.35, 54894, socks5, China, CN, 
47.100.106.114, 50167, socks5, China, CN, 
106.14.222.35, 50855, socks5, China, CN, 
47.100.106.114, 63610, socks5, China, CN, 
47.107.89.16, 33903, socks5, China, CN, 
177.47.238.92, 4145, socks4, Brazil, BR, Jacobina
182.46.206.185, 9999, https, China, CN, Qufu
110.244.8.191, 9999, https, China, CN, 
47.100.106.114, 58464, socks5, China, CN, 
47.100.106.114, 54363, socks5, China, CN, 
106.14.222.35, 55536, socks5, China, CN, 
47.100.106.114, 58409, socks5, China, CN, 
106.14.222.35, 56442, socks5, China, CN, 
47.100.106.114, 61864, socks5, China, CN, 
177.155.232.61, 4145, socks4, Brazil, BR, Sertaozinho
121.232.148.52, 9000, https, China, CN, Nanjing
47.100.106.114, 56606, socks5, China, CN, 
182.35.84.229, 9999, https, China, CN, Tai'an
47.100.106.114, 56877, socks5, China, CN, 
47.100.106.114, 62317, socks5, China, CN, 
182.253.86.186, 8080, https, Indonesia, ID, Jakarta
106.14.222.35, 59926, socks5, China, CN, 
106.14.222.35, 53216, socks5, China, CN, 
120.79.138.146, 8118, https, China, CN, 
47.100.106.114, 64331, socks5, China, CN, 
47.100.106.114, 59231, socks5, China, CN, 
121.232.148.210, 9000, https, China, CN, Nanjing
47.100.106.114, 56790, socks5, China, CN, 
47.100.106.114, 53951, socks5, China, CN, 
119.131.63.172, 8118, https, China, CN, Guangzhou
47.100.106.114, 63247, socks5, China, CN, 
202.43.190.11, 8118, https, Indonesia, ID, Batam
121.36.51.28, 8080, https, China, CN, 
123.163.27.244, 9999, https, China, CN, Tongxiang
125.108.101.113, 9000, https, China, CN, Wenzhou
106.14.222.35, 62197, socks5, China, CN, 
125.108.103.27, 9000, https, China, CN, Wenzhou
47.100.106.114, 54235, socks5, China, CN, 
47.100.106.114, 56386, socks5, China, CN, 
106.14.222.35, 64783, socks5, China, CN, 
47.100.106.114, 60756, socks5, China, CN, 
47.100.106.114, 52027, socks5, China, CN, 
47.100.106.114, 61397, socks5, China, CN, 
180.123.82.72, 9999, https, China, CN, Xuzhou
47.100.106.114, 56994, socks5, China, CN, 
106.14.222.35, 52627, socks5, China, CN, 
47.100.106.114, 51272, socks5, China, CN, 
113.87.201.12, 8118, https, China, CN, Shenzhen
106.14.222.35, 57393, socks5, China, CN, 
47.100.106.114, 59737, socks5, China, CN, 
106.14.222.35, 49905, socks5, China, CN, 
47.100.106.114, 59771, socks5, China, CN, 
106.14.222.35, 58493, socks5, China, CN, 
47.100.106.114, 60486, socks5, China, CN, 
110.243.4.80, 9999, https, China, CN, 
47.100.106.114, 56820, socks5, China, CN, 
106.14.222.35, 51906, socks5, China, CN, 
125.108.78.204, 9000, https, China, CN, Wenzhou
47.100.106.114, 55090, socks5, China, CN, 
47.100.106.114, 56294, socks5, China, CN, 
47.100.106.114, 57376, socks5, China, CN, 
106.14.222.35, 53203, socks5, China, CN, 
106.14.222.35, 54301, socks5, China, CN, 
124.232.133.199, 3128, https, China, CN, 
106.14.222.35, 53998, socks5, China, CN, 
106.14.222.35, 53404, socks5, China, CN, 
47.100.106.114, 59371, socks5, China, CN, 
114.228.73.124, 1080, socks5, China, CN, Jintan
171.35.163.174, 9999, https, China, CN, 
47.100.106.114, 55788, socks5, China, CN, 
110.244.12.122, 9999, https, China, CN, 
47.100.106.114, 55943, socks5, China, CN, 
47.100.106.114, 56803, socks5, China, CN, 
106.14.222.35, 57952, socks5, China, CN, 
182.253.93.2, 53281, https, Indonesia, ID, Surabaya
106.14.222.35, 55540, socks5, China, CN, 
47.100.106.114, 58736, socks5, China, CN, 
106.14.222.35, 50877, socks5, China, CN, 
106.14.222.35, 54782, socks5, China, CN, 
106.14.222.35, 60792, socks5, China, CN, 
125.110.126.82, 9000, https, China, CN, Wenzhou
221.226.94.218, 110, https, China, CN, Nanjing
182.35.82.17, 9999, https, China, CN, Tai'an
47.100.106.114, 60588, socks5, China, CN, 
150.129.58.190, 31111, https, Indonesia, ID, 
106.14.222.35, 58722, socks5, China, CN, 
47.100.106.114, 61926, socks5, China, CN, 
171.35.213.123, 9999, https, China, CN, 
47.100.106.114, 57422, socks5, China, CN, 
125.108.90.122, 9000, https, China, CN, Wenzhou
47.100.106.114, 62558, socks5, China, CN, 
177.87.230.1, 43573, socks4, Brazil, BR, Curitiba
106.14.222.35, 51269, socks5, China, CN, 
175.42.122.119, 9999, https, China, CN, Ningde
117.90.6.126, 9999, https, China, CN, Zhenjiang
106.14.222.35, 62405, socks5, China, CN, 
219.129.168.170, 63000, https, China, CN, 
113.13.177.50, 8888, https, China, CN, Liuzhou
106.14.222.35, 50053, socks5, China, CN, 
106.14.222.35, 60442, socks5, China, CN, 
120.11.203.202, 9999, https, China, CN, Cangzhou
117.26.40.103, 9999, https, China, CN, Suzhou
106.14.222.35, 56683, socks5, China, CN, 
106.14.222.35, 60984, socks5, China, CN, 
106.14.222.35, 62379, socks5, China, CN, 
106.14.222.35, 55479, socks5, China, CN, 
47.100.106.114, 54630, socks5, China, CN, 
183.166.21.51, 9999, https, China, CN, Shanghai
47.100.106.114, 57735, socks5, China, CN, 
106.14.222.35, 52507, socks5, China, CN, 
47.100.106.114, 54998, socks5, China, CN, 
123.169.161.104, 9999, https, China, CN, 
47.100.106.114, 53967, socks5, China, CN, 
123.169.164.2, 9999, https, China, CN, 
47.100.106.114, 59963, socks5, China, CN, 
106.14.222.35, 56849, socks5, China, CN, 
115.231.5.230, 44524, https, China, CN, Wuhan
47.100.106.114, 51349, socks5, China, CN, 
47.100.106.114, 55490, socks5, China, CN, 
106.14.222.35, 55096, socks5, China, CN, 
106.14.222.35, 56044, socks5, China, CN, 
120.35.201.50, 9999, https, China, CN, 
163.204.244.113, 9999, https, China, CN, 
180.247.239.15, 8080, https, Indonesia, ID, Malang
47.100.106.114, 56928, socks5, China, CN, 
47.100.106.114, 61250, socks5, China, CN, 
106.14.222.35, 54136, socks5, China, CN, 
106.14.222.35, 51009, socks5, China, CN, 
58.22.177.126, 9999, https, China, CN, Fuzhou
103.87.160.122, 8080, https, Indonesia, ID, Jakarta
171.13.200.145, 9999, https, China, CN, Luoyang
106.14.222.35, 56731, socks5, China, CN, 
186.208.5.217, 4145, socks4, Brazil, BR, Recife
106.14.222.35, 61922, socks5, China, CN, 
47.100.106.114, 63351, socks5, China, CN, 
103.10.86.203, 8080, https, China, CN, 
115.221.241.70, 9999, https, China, CN, Jinxiangzhen
106.14.222.35, 63840, socks5, China, CN, 
106.14.222.35, 50217, socks5, China, CN, 
106.14.222.35, 58924, socks5, China, CN, 
163.204.243.197, 9999, https, China, CN, 
106.14.222.35, 53788, socks5, China, CN, 
106.14.222.35, 56270, socks5, China, CN, 
170.0.203.2, 1080, socks4, Brazil, BR, Fortaleza
112.111.77.21, 9999, https, China, CN, Fuzhou
182.46.114.107, 9999, https, China, CN, Weifang
183.147.255.171, 9999, https, China, CN, 
120.77.248.204, 8000, socks5, China, CN, 
47.100.106.114, 57270, socks5, China, CN, 
113.195.144.105, 9999, https, China, CN, 
175.42.122.13, 9999, https, China, CN, Ningde
183.166.97.251, 9999, https, China, CN, 
47.100.106.114, 62192, socks5, China, CN, 
201.158.20.16, 4145, socks4, Brazil, BR, Teresopolis
47.100.106.114, 55791, socks5, China, CN, 
45.228.6.250, 4145, socks4, Brazil, BR, Tupanatinga
47.100.106.114, 60668, socks5, China, CN, 
182.253.235.223, 8080, https, Indonesia, ID, Jakarta
106.14.222.35, 52617, socks5, China, CN, 
171.35.221.27, 9999, https, China, CN, 
113.195.153.42, 9999, https, China, CN, 
113.195.152.215, 9999, https, China, CN, 
49.88.156.188, 9999, https, China, CN, 
125.108.66.213, 9000, https, China, CN, Wenzhou
106.14.222.35, 62724, socks5, China, CN, 
47.100.106.114, 52086, socks5, China, CN, 
106.14.222.35, 54447, socks5, China, CN, 
175.42.68.10, 9999, https, China, CN, Putian
120.236.254.183, 1081, socks5, China, CN, Guangzhou
47.100.106.114, 62025, socks5, China, CN, 
125.108.104.169, 9000, https, China, CN, Wenzhou
106.14.242.17, 49532, socks5, China, CN, 
47.100.106.114, 57787, socks5, China, CN, 
47.100.106.114, 55972, socks5, China, CN, 
47.100.106.114, 57826, socks5, China, CN, 
183.166.20.105, 9999, https, China, CN, Shanghai
47.100.106.114, 53877, socks5, China, CN, 
47.100.106.114, 62691, socks5, China, CN, 
106.14.222.35, 50456, socks5, China, CN, 
183.166.103.169, 9999, https, China, CN, 
27.38.77.6, 9797, https, China, CN, Shenzhen
47.100.106.114, 58440, socks5, China, CN, 
106.14.222.35, 52025, socks5, China, CN, 
112.78.178.212, 3128, https, Indonesia, ID, Cirebon
118.99.127.93, 3128, https, Indonesia, ID, Jakarta
106.14.222.35, 51263, socks5, China, CN, 
106.14.222.35, 58832, socks5, China, CN, 
106.14.222.35, 51540, socks5, China, CN, 
47.100.106.114, 58324, socks5, China, CN, 
36.7.69.56, 8060, https, China, CN, Hefei
106.14.222.35, 54324, socks5, China, CN, 
106.14.222.35, 63113, socks5, China, CN, 
47.100.106.114, 64330, socks5, China, CN, 
47.100.106.114, 49307, socks5, China, CN, 
47.100.106.114, 56759, socks5, China, CN, 
113.124.86.41, 9999, https, China, CN, 
218.92.231.164, 1080, socks5, China, CN, Beijing
106.14.222.35, 61954, socks5, China, CN, 
115.221.240.242, 9999, https, China, CN, Jinxiangzhen
47.100.106.114, 61886, socks5, China, CN, 
106.14.222.35, 49854, socks5, China, CN, 
47.100.106.114, 51167, socks5, China, CN, 
201.159.95.105, 39618, socks4, Brazil, BR, Cristiano Otoni
220.249.149.16, 9999, https, China, CN, Fuzhou
106.14.222.35, 57906, socks5, China, CN, 
106.14.222.35, 57744, socks5, China, CN, 
106.14.222.35, 54064, socks5, China, CN, 
106.14.222.35, 55669, socks5, China, CN, 
47.100.106.114, 64603, socks5, China, CN, 
106.14.222.35, 61021, socks5, China, CN, 
163.204.245.127, 9999, https, China, CN, 
47.100.106.114, 64571, socks5, China, CN, 
43.248.24.158, 51166, https, Indonesia, ID, Jakarta
106.14.222.35, 64108, socks5, China, CN, 
106.14.222.35, 50050, socks5, China, CN, 
103.247.122.102, 8080, https, Indonesia, ID, Semarang
163.204.244.173, 9999, https, China, CN, 
123.169.169.189, 9999, https, China, CN, 
187.102.71.1, 4145, socks4, Brazil, BR, Tabapua
189.51.116.5, 4145, socks4, Brazil, BR, Aguas Formosas
182.35.85.118, 9999, https, China, CN, Tai'an
106.14.222.35, 52392, socks5, China, CN, 
118.113.246.176, 9999, https, China, CN, Chengdu
106.14.222.35, 59163, socks5, China, CN, 
183.166.97.169, 9999, https, China, CN, 
123.160.1.133, 9999, https, China, CN, 
58.22.177.164, 9999, https, China, CN, Fuzhou
106.14.222.35, 61624, socks5, China, CN, 
47.100.106.114, 61484, socks5, China, CN, 
106.14.222.35, 61662, socks5, China, CN, 
106.14.222.35, 54284, socks5, China, CN, 
123.163.27.207, 9999, https, China, CN, Tongxiang
106.14.222.35, 63769, socks5, China, CN, 
138.255.15.187, 63253, socks4, Brazil, BR, 
47.100.106.114, 53444, socks5, China, CN, 
117.27.112.169, 9999, https, China, CN, 
163.204.246.177, 9999, https, China, CN, 
36.248.132.85, 9999, https, China, CN, Ningde
36.248.132.95, 9999, https, China, CN, Ningde
123.169.34.24, 9999, https, China, CN, Yantai
106.14.222.35, 55502, socks5, China, CN, 
202.62.11.106, 8080, https, Indonesia, ID, Jakarta
112.111.217.112, 9999, https, China, CN, Fu'an
106.14.222.35, 63917, socks5, China, CN, 
47.100.106.114, 50843, socks5, China, CN, 
123.54.52.41, 9999, https, China, CN, Shangqiu
113.195.146.235, 9999, https, China, CN, 
106.14.222.35, 54606, socks5, China, CN, 
106.14.222.35, 54019, socks5, China, CN, 
106.14.222.35, 57390, socks5, China, CN, 
106.14.222.35, 61235, socks5, China, CN, 
121.232.148.24, 9000, https, China, CN, Nanjing
106.14.222.35, 59291, socks5, China, CN, 
106.14.222.35, 64256, socks5, China, CN, 
183.166.20.138, 9999, https, China, CN, Shanghai
125.108.97.222, 9000, https, China, CN, Wenzhou
125.108.70.111, 9000, https, China, CN, Wenzhou
123.149.136.151, 9999, https, China, CN, Kaifeng
125.108.79.118, 9000, https, China, CN, Wenzhou
36.74.124.248, 8080, https, Indonesia, ID, Bangkalan
106.14.222.35, 56924, socks5, China, CN, 
106.14.222.35, 59118, socks5, China, CN, 
106.14.222.35, 59060, socks5, China, CN, 
106.14.222.35, 62870, socks5, China, CN, 
218.203.132.117, 808, https, China, CN, 
47.100.106.114, 50431, socks5, China, CN, 
106.14.222.35, 50876, socks5, China, CN, 
113.195.144.233, 9999, https, China, CN, 
47.100.106.114, 49465, socks5, China, CN, 
106.14.222.35, 57828, socks5, China, CN, 
47.100.106.114, 51728, socks5, China, CN, 
106.14.222.35, 61054, socks5, China, CN, 
47.100.106.114, 64695, socks5, China, CN, 
36.248.129.142, 9999, https, China, CN, Ningde
182.253.169.45, 8080, https, Indonesia, ID, Jakarta
117.69.13.56, 9999, https, China, CN, 
106.14.222.35, 50537, socks5, China, CN, 
106.14.242.17, 59847, socks5, China, CN, 
106.14.222.35, 64772, socks5, China, CN, 
106.14.222.35, 58022, socks5, China, CN, 
47.100.106.114, 53358, socks5, China, CN, 
47.100.106.114, 54185, socks5, China, CN, 
179.189.237.221, 31337, socks4, Brazil, BR, São Paulo
106.14.222.35, 52072, socks5, China, CN, 
47.100.106.114, 58383, socks5, China, CN, 
113.195.166.228, 9999, https, China, CN, 
106.14.222.35, 49218, socks5, China, CN, 
47.100.106.114, 57831, socks5, China, CN, 
47.100.106.114, 52966, socks5, China, CN, 
47.100.106.114, 57031, socks5, China, CN, 
47.100.106.114, 52552, socks5, China, CN, 
125.164.96.47, 8080, https, Indonesia, ID, Tulungagung
106.14.222.35, 63530, socks5, China, CN, 
125.108.95.105, 9000, https, China, CN, Wenzhou
170.238.160.6, 4145, socks4, Brazil, BR, Salvador
106.14.222.35, 55822, socks5, China, CN, 
106.14.222.35, 60826, socks5, China, CN, 
183.166.97.15, 9999, https, China, CN, 
182.46.110.234, 9999, https, China, CN, Weifang
106.14.222.35, 50666, socks5, China, CN, 
125.108.126.249, 9000, https, China, CN, Wenzhou
106.14.222.35, 61213, socks5, China, CN, 
47.100.106.114, 59299, socks5, China, CN, 
106.14.222.35, 54049, socks5, China, CN, 
171.221.66.202, 8118, https, China, CN, Chengdu
125.117.213.93, 9999, https, China, CN, Dongyang
49.73.125.14, 8118, https, China, CN, Suzhou
122.5.176.177, 9999, https, China, CN, 
106.14.222.35, 49894, socks5, China, CN, 
36.67.153.58, 48133, https, Indonesia, ID, Jakarta
163.204.245.173, 9999, https, China, CN, 
106.14.222.35, 54558, socks5, China, CN, 
123.163.96.241, 9999, https, China, CN, Tongxiang
106.14.222.35, 59154, socks5, China, CN, 
123.58.43.48, 1080, socks5, China, CN, 
106.110.212.188, 9999, https, China, CN, Beijing
115.221.247.118, 9999, https, China, CN, Jinxiangzhen
106.14.222.35, 58694, socks5, China, CN, 
42.248.68.223, 9999, https, China, CN, Shenyang
113.121.21.101, 9999, https, China, CN, 
47.100.106.114, 59495, socks5, China, CN, 
139.212.252.115, 80, https, China, CN, 
106.14.222.35, 56859, socks5, China, CN, 
47.100.106.114, 58931, socks5, China, CN, 
106.14.222.35, 54507, socks5, China, CN, 
125.108.77.99, 9000, https, China, CN, Wenzhou
122.5.109.133, 9999, https, China, CN, 
106.14.222.35, 51953, socks5, China, CN, 
47.100.106.114, 56479, socks5, China, CN, 
47.100.106.114, 57927, socks5, China, CN, 
106.14.222.35, 62296, socks5, China, CN, 
47.100.106.114, 52099, socks5, China, CN, 
47.100.106.114, 59307, socks5, China, CN, 
47.100.106.114, 61994, socks5, China, CN, 
47.100.106.114, 53592, socks5, China, CN, 
202.147.207.253, 38646, https, Indonesia, ID, Jakarta
106.14.222.35, 54798, socks5, China, CN, 
182.253.170.208, 8080, https, Indonesia, ID, Jakarta
183.166.102.107, 9999, https, China, CN, 
106.14.222.35, 61161, socks5, China, CN, 
47.100.106.114, 59739, socks5, China, CN, 
106.14.222.35, 52706, socks5, China, CN, 
114.239.211.233, 61234, https, China, CN, Nanjing
47.100.106.114, 53370, socks5, China, CN, 
125.108.100.229, 9000, https, China, CN, Wenzhou
47.100.106.114, 57054, socks5, China, CN, 
125.108.69.26, 9000, https, China, CN, Wenzhou
110.243.24.172, 9999, https, China, CN, 
106.14.222.35, 56513, socks5, China, CN, 
106.14.222.35, 60138, socks5, China, CN, 
106.14.222.35, 54732, socks5, China, CN, 
163.125.157.200, 8888, https, China, CN, Shenzhen
47.100.106.114, 60309, socks5, China, CN, 
125.108.79.229, 9000, https, China, CN, Wenzhou
113.194.50.20, 9999, https, China, CN, 
47.100.106.114, 53886, socks5, China, CN, 
47.100.106.114, 55506, socks5, China, CN, 
182.32.231.149, 9999, https, China, CN, Jinan
125.108.90.252, 9000, https, China, CN, Wenzhou
182.149.82.169, 9999, https, China, CN, Chengdu
113.195.224.85, 9999, https, China, CN, 
106.14.222.35, 57794, socks5, China, CN, 
106.14.222.35, 60325, socks5, China, CN, 
125.108.105.45, 9000, https, China, CN, Wenzhou
27.208.186.9, 8060, https, China, CN, 
47.100.106.114, 49802, socks5, China, CN, 
103.76.175.82, 8080, https, Indonesia, ID, Jakarta
47.100.106.114, 52992, socks5, China, CN, 
106.14.222.35, 59879, socks5, China, CN, 
106.14.222.35, 61079, socks5, China, CN, 
111.229.187.33, 8118, https, China, CN, 
106.14.222.35, 53840, socks5, China, CN, 
106.14.222.35, 54959, socks5, China, CN, 
47.100.106.114, 53335, socks5, China, CN, 
106.14.222.35, 53853, socks5, China, CN, 
118.99.102.133, 39284, https, Indonesia, ID, Jakarta
222.190.198.203, 9999, https, China, CN, Changzhou
106.14.242.17, 54519, socks5, China, CN, 
113.195.18.1, 9999, https, China, CN, 
180.242.108.249, 8080, https, Indonesia, ID, Sleman
47.100.106.114, 55392, socks5, China, CN, 
182.46.85.212, 9999, https, China, CN, Weifang
114.99.130.122, 9999, https, China, CN, 
115.203.66.40, 9999, https, China, CN, Linhai
103.42.253.210, 38141, https, Indonesia, ID, 
183.233.183.70, 1081, socks5, China, CN, Guangzhou
182.34.222.138, 9999, https, China, CN, 
106.14.222.35, 60108, socks5, China, CN, 
202.107.233.123, 8090, https, China, CN, Yiwu
106.14.222.35, 61549, socks5, China, CN, 
170.79.221.171, 4145, socks4, Brazil, BR, Ijui
122.5.179.62, 9999, https, China, CN, 
106.14.222.35, 62958, socks5, China, CN, 
106.14.222.35, 55506, socks5, China, CN, 
61.164.39.68, 53281, https, China, CN, Hangzhou
114.239.147.173, 9999, https, China, CN, Suqian
223.242.224.92, 9999, https, China, CN, Huainan
103.255.53.98, 55969, https, Indonesia, ID, 
47.100.106.114, 60256, socks5, China, CN, 
123.169.161.129, 9999, https, China, CN, 
187.62.213.124, 4145, socks4, Brazil, BR, São Paulo
106.14.222.35, 52614, socks5, China, CN, 
106.14.222.35, 51988, socks5, China, CN, 
183.166.70.156, 9999, https, China, CN, 
47.100.106.114, 60544, socks5, China, CN, 
106.14.243.103, 62118, socks5, China, CN, 
106.14.222.35, 52068, socks5, China, CN, 
36.81.21.125, 8080, https, Indonesia, ID, Magelang
